Request Per Sec,Response Time
0,0
0.0833,94
0.0333,70.5
0.025,64
0.0167,45.5
0.0083,47
0.0333,89.75
0.0417,28.2
0.025,54.3333
0.0667,36.75
0.0667,48.5
0.0417,64.6
0,0
0.0333,34.25
0.0083,48
0.0333,141.5
0.025,33.6667
0.025,64
0.025,65.3333
0.025,22
0,0
0,0
0.0167,86.5
0.0083,58
0.0167,30
0.0583,45.4286
0.0583,75.7143
0.0333,64.25
0.0167,30.5
0,0
0.0667,65
0,0
0.0333,37.5
0.0417,67.4
0.0333,23.5
0.0417,34.2
0.0333,90.75
0,0
0.0083,60
0.05,30.5
0,0
0.0583,53.7143
0,0
0.025,67
0.025,37.6667
0.0583,32.8571
0.0083,36
0.05,29
0.0083,31
0,0
0,0
0.0167,80.5
0.0167,80
0,0
0.0167,54.5
0.0083,75
0.025,42.6667
0.025,63
0.0167,49
0.0333,39.25
0.0083,19
0.0417,35.8
0.0083,25
0,0
0,0
0.0167,64.5
0.0333,53.75
0.0667,87.25
0.0083,62
0.1333,62.3125
0.0333,74
0.0417,54.2
0.0583,40.2857
0,0
0.0333,41.25
0.0333,46
0,0
0.0333,29.75
0.05,30.6667
0.0417,84.2
0.05,60.1667
0.0167,56
0.0167,114
0,0
0.025,61.3333
0,0
0.0417,33.2
0.0417,30.4
0.0083,58
0.0083,47
0.0333,42.75
0.0083,65
0.0667,63.625
0.05,52.3333
0,0
0,0
0.05,60.6667
0.0083,21
0.025,38.3333
0,0
0,0
0.0333,74.5
0,0
0.0167,33.5
0.0083,60
0.0083,66
0.025,38.3333
0.0083,54
0.0833,51.1
0.0083,60
0.0167,30.5
0.0083,26
0.0417,55.8
0.0583,30.2857
0.0167,68
0,0
0,0
0.0583,36.4286
0.0417,79.4
0,0
0.0417,45
0.0167,57.5
0.0417,46.2
0.025,37.6667
0.025,36.3333
0.025,34.6667
0.0167,86
0.0083,54
0.025,55.3333
0,0
0.0167,25.5
0.0833,60
0.0167,65.5
0.025,38.6667
0,0
0.0417,46.2
0.0083,52
0.0083,42
0.0083,59
0.025,23.3333
0.025,64
0,0
0.0167,41
0,0
0.0333,41
0.0583,67.2857
0,0
0.05,60.5
0.0167,40
0,0
0.0333,66.25
0.0083,75
0.075,38
0.0417,43.6
0.0417,31.4
0.025,20
0.0333,54.25
0.0333,38.75
0.025,24.3333
0.0167,42.5
0,0
0,0
0,0
0.05,55.6667
0.0417,69.2
0.0083,46
0.0167,41.5
0.05,67.8333
0,0
0.0083,36
0.0583,71.4286
0.025,70.3333
0.025,25.3333
0.0167,65.5
0.0083,24
0.0667,52.5
0.0667,71.125
0.0083,38
0,0
0.0167,57.5
0.0167,29
0.0667,44.875
0.0083,36
0.0167,34
0.0083,44
0,0
0.0167,62.5
0.0167,29
0.0083,96
0.05,28.8333
0.0167,56
0.0417,48.4
0,0
0,0
0,0
0.025,51.3333
0.0167,86.5
0,0
0.1,36.1667
0.0333,36.25
0,0
0.0083,31
0.0333,70.25
0.0167,20.5
0,0
0.0167,21
0.0167,59
0.0083,53
0,0
0.0083,61
0.0167,36.5
0.0333,32.75
0,0
0.0083,54
0,0
0.0083,52
0.0333,64.5
0.0083,37
0.0917,92.4545
0.025,64.6667
0.0833,43.6
0,0
0.0083,23
0,0
0.0083,56
0.0167,54
0,0
0.0583,58.4286
0,0
0.0833,45.3
0.0583,33.8571
0.0083,84
0.0083,53
0.025,35.3333
0,0
0.0333,28
0.0167,34
0,0
0.05,31.8333
0.0167,45
0,0
0,0
0,0
0.0167,53.5
0.0667,50.75
0,0
0.0083,47
0,0
0.0167,33.5
0.025,51.3333
0.025,40.6667
0.0167,134
0,0
0,0
0,0
0.0083,44
0.0083,61
0,0
0,0
0.0333,58.75
0.025,80.6667
0.1,66.0833
0.05,37.1667
0,0
0,0
0,0
0,0
0.0333,96
0.0083,65
0,0
0.025,55.6667
0,0
0.0667,37.5
0,0
0.0417,37.4
0,0
0.0083,29
0.025,34.3333
0.0417,33.2
0.025,55
0,0
0.025,33.6667
0.0333,23.5
0.025,91.6667
0.0583,40.2857
0.025,64
0,0
0.0083,38
0.0917,39.4545
0,0
0.0667,91
0.025,80.6667
-1,0
0.0333,31.25
0.0417,34.2
0.0083,51
0.0417,76.8
0.025,58.6667
0.0083,54
0.0167,67
0.0083,34
0,0
0.0417,69
0,0
0,0
0,0
0.0167,95.5
0.025,78.6667
0.025,62.3333
0.0167,31
0.025,49
0,0
0.0333,44.75
0.0167,71.5
0,0
0.0083,54
0.0583,71.7143
0.025,42.6667
0.025,43.3333
0,0
0.0167,53.5
0.0083,35
0,0
0,0
0.0083,56
0,0
0.0333,58.25
0.0167,56
0.0333,54.5
0.0333,38.25
0.0083,39
0,0
0.0167,45.5
0,0
0,0
0,0
0,0
0.0167,55
0.025,48.6667
0.0167,70
0.0083,25
0.025,74.6667
0.0083,59
0.0167,61
0,0
0.0167,52
0,0
0,0
0.0167,38.5
0,0
0.0083,105
0.0333,78
0,0
0.05,66.3333
0.075,69.7778
0.0083,57
0,0
0.025,29
0,0
0.0083,49
0,0
0,0
0.0417,56.4
-1,0
0.0333,68.25
0.0167,58
0.0083,68
0.0167,41
0.025,75.3333
0.0083,23
0.0833,83.1
0.025,23
0,0
0,0
0,0
0,0
0.025,33.6667
0.0167,71
0.0167,71.5
0,0
0.0167,32
0.025,48.3333
0.025,31
0,0
0.025,62.6667
0.0583,24.8571
0,0
0.0167,61
0.0333,45.25
0,0
0.0167,55
0,0
0.0167,40.5
0.0417,73.2
0.075,111.1111
0,0
0.0083,74
0.0667,29.75
0.0833,46.6
0.0417,71.6
0.0333,35.5
0,0
0,0
0.025,50.3333
0.1833,64.5455
0.0083,20
0.025,42.6667
0.025,41
0.0083,26
0.0083,44
0.025,37.6667
0,0
0,0
0.0417,66.2
0.025,23.3333
0.025,63.6667
0,0
0.0333,123.25
0.0083,54
0.0333,67.75
0,0
0.0417,30.4
0.0333,82.75
0.025,66.6667
0.0167,33
0,0
0.0083,43
0.1083,44.2308
0,0
0.0167,55
0.0333,29
0.0417,63.8
0,0
0.0333,61.75
0.0083,598
0.0333,115
0,0
0.025,27.6667
0.0917,74.9091
0,0
0,0
0.05,75.1667
0.125,62.8667
0,0
0,0
0.0583,94.7143
0.0083,64
0.0333,73.25
0.0333,55
0.05,98.1667
0.0167,74.5
0.0333,68.5
0.025,73.6667
0.0083,30
0,0
0.0083,59
0.075,75.3333
0.0417,25
0,0
0.1083,77.4615
0.0333,62
0.0333,19.75
0.025,53.3333
0.1,70.3333
0.0167,72.5
0.0167,27
0,0
0.0083,96
0.0333,78.25
0.0167,43
0.0333,55.25
0.0083,57
0.0083,60
0,0
0.025,62.3333
0.0167,33.5
0.025,32.3333
0,0
0.0417,73
0,0
0.0167,70.5
0,0
0.1083,94.9231
0.0583,55
0.0083,60
0.0167,66.5
0.1083,66.7692
0.025,45
0.025,82
0,0
0.0083,36
0.025,72
0.0083,35
0.0083,58
0.025,29
0.0417,36.4
0,0
0.0083,53
0.025,67
0.075,45.7778
0.0083,56
0.0083,31
0.0167,62
0.0167,29
0.0833,65.2
0.0167,38
0.0083,73
-1,0
0.025,32
0,0
0.025,29.3333
0.0583,42.4286
0.0083,40
0.0417,30.8
0.0083,38
0.025,42.3333
0.075,42.7778
0,0
0.0667,41.875
-1,0
0.0083,53
0.0333,33.5
0,0
0.0083,47
0,0
0.05,69.8333
0.025,71.3333
0.0167,59.5
0.0083,46
0.0083,64
0.05,72.1667
0.0583,86.5714
0,0
0.05,63.6667
0.025,26.3333
0.0417,47.8
0.0083,55
0.0167,79
0.025,81
0.025,40.6667
0.025,33.3333
0.0167,34
0,0
0.1083,38.6154
0.0167,57.5
0.0167,63
0.025,62.3333
0.0167,49.5
-1,0
0,0
0.0167,40
0.0083,26
0.0167,37.5
0,0
0.025,73.3333
0,0
0.0167,36
0.0167,81
0.025,35
0.025,25
0.0583,48.5714
0,0
0.0083,75
0,0
0.0167,42.5
0.025,63.6667
0.0333,67
0,0
0.0083,45
0.0333,64.5
0.0083,79
0.0167,22.5
0.025,41
0.0083,36
0.0083,64
0,0
0.0083,58
0,0
0.0167,46.5
0.0167,42
0.0333,58.5
0,0
0.0083,40
0.05,101.1667
0.0083,55
0,0
0.025,55.6667
0.0083,41
0,0
0.0167,55.5
0,0
0,0
0,0
0,0
0.0333,59.75
0.0417,52.8
0.0417,54
0.0083,55
0.0917,79.7273
0.0417,49.2
0.0167,49
0.025,77.6667
0.0667,52
0.0167,32
0.0333,42.75
0,0
0.0083,44
0.0417,79
0.0417,58.6
0.0083,65
0,0
0,0
0.0167,55.5
0,0
0.0167,47.5
0.0167,76.5
0.075,71
0.0417,28.2
0.0333,56
0.0083,38
0.05,43.5
0,0
0.0167,35.5
0.0417,72.2
0,0
0.0167,66.5
0.0083,52
0.0583,30.7143
0.0417,69.8
0.025,67.6667
0.0417,59.6
0,0
0.0333,58
0,0
0.0333,39
0,0
0.025,47.6667
0,0
0.075,61.6667
0.0333,33.5
0.0167,60.5
0,0
0.05,77.3333
0,0
0.0083,63
0,0
0,0
0.1167,62.1429
0,0
0.0333,33.25
0.0667,48.25
0,0
0,0
0.025,34.3333
0,0
0.0583,86
0.0333,40.75
0.0583,60.5714
0,0
0,0
0.0083,53
0.0583,61.2857
0.0083,56
0.0333,65.25
0.0583,55.5714
0.025,48
0,0
0.0167,44.5
0.0083,53
0.0167,48.5
0.0417,26.8
0,0
0,0
0.0083,41
0,0
0.0667,51.125
0.0167,73.5
0,0
0.0167,32.5
0,0
0.0083,64
0.0583,43.5714
0.0083,38
0.0667,71.375
0.0167,60.5
0.0083,41
0.0333,60.25
0,0
0.0083,28
0.075,52.3333
0.0333,52
0.0667,60.875
0.0333,50.5
0,0
0.025,36.3333
0.0083,48
0.025,35.6667
0.0333,38.75
0.0167,42.5
0.0583,87.5714
0,0
0,0
0.0417,48.4
0.05,43.5
0.0083,40
0.0083,70
0.0333,43
0,0
0,0
0.025,43.6667
0,0
0.0083,48
0,0
0.1167,88.9286
0,0
0.0417,74
0.025,53.6667
0,0
0.0417,48.8
0,0
0,0
0,0
0.0417,54.6
0.0083,37
0.025,49.3333
0,0
0,0
0.0167,65.5
0.025,41.3333
0.0417,55.8
0,0
0.0667,69.5
0.0167,45.5
0.0167,48
0.0167,79.5
0.0167,63
0.0333,43.75
0.05,61.3333
0.0417,66.2
0.0583,42.2857
0,0
0,0
0.075,74.1111
0,0
0.0167,64
0.0083,50
0.0083,70
0,0
0,0
0,0
0,0
0,0
0.0167,59.5
0.0083,32
0.025,73.6667
0,0
0,0
0,0
0.0083,75
0,0
0.0333,33.5
0,0
0.05,133.5
0.05,63.3333
0.0583,76.7143
0.025,53
0,0
0.075,80.1111
0.0083,29
0.0083,86
0.025,83.6667
0.0167,57.5
0.0167,233.5
0.05,74.6667
0.0083,62
0.0167,33
0,0
0.0333,46.25
0.0167,46
0.0333,58.25
0.0167,34
0.0417,64.8
0,0
0,0
0.0167,23.5
0,0
0.0167,59
0,0
0.0167,29.5
0,0
0,0
0,0
0.0667,46.25
0.0083,102
0.0167,35
0.0083,28
0.0167,60
0.05,57.3333
0,0
0.0083,78
0.0333,22
0.0333,29.25
0,0
0.0083,69
0,0
0.025,34.6667
0.0083,36
0,0
0.0333,49.5
0,0
0.0167,34
0.0667,37.625
0.0167,55.5
0,0
0,0
0.0083,39
0.0583,73.7143
0.0833,45.9
0,0
0.0083,99
0.0417,45
0,0
0,0
0.0083,47
0.0083,25
0.025,68.3333
0.025,60
0.05,66.5
0.0083,49
0.0167,64
0.0167,53.5
0.025,71.6667
0,0
0.0083,46
0.025,24.6667
0.0583,70
0.075,34.8889
0,0
0.0583,36.2857
0.0417,78.2
0,0
0.0083,113
0.025,26.6667
0,0
0.025,49.3333
0.0083,57
0.075,75.1111
0,0
0.0417,90
0.0333,50.5
0.0583,69.7143
0,0
0.0417,64.2
0,0
0.0083,74
0.025,36.6667
0.0333,50.75
0,0
0.0083,36
0.0417,43.6
0.0083,44
0,0
0.025,57.6667
0,0
0.0417,35.4
0.0417,64.6
0.0083,27
0,0
0.0167,38.5
0.0333,45.25
0.0167,66
0,0
0,0
0,0
0.0333,60.5
0,0
0.0417,55.8
0.0167,22.5
0.0083,30
0.0167,62.5
0.0083,46
0.0167,30
0.0417,31.6
0.0167,37.5
0.0167,42
0.0167,24.5
0,0
0.05,40.6667
0.0167,49
0,0
0.05,36.6667
0,0
0.0583,58.7143
0.0083,97
0.0417,51
0,0
0.0083,60
0.0333,54.5
0,0
0.0083,56
0.0167,102
0,0
0.0083,29
0.0333,58
0.1,40.8333
0.0083,31
0.0083,73
0.1167,46.7143
0.0167,66.5
0,0
0.0333,38.25
0.0583,57.2857
0.025,25
0.0083,72
0.025,34.6667
0.0167,63.5
0.0167,35
0.0417,68
0.0333,72.75
0.025,46.6667
0.0417,100.8
0.0083,63
0.0167,51.5
0.0083,77
0.0167,28.5
0.0083,62
0,0
0.0333,78.25
0,0
0.0667,74.875
0.025,70.6667
0.0417,47.8
0.0083,32
0.075,46.6667
0.0333,41
0,0
0.0667,80.125
0.025,52.6667
0,0
0.0583,64.7143
0.0167,248
0.0167,56
0.025,29.6667
0,0
0.0083,22
0.0333,73
0.025,45.3333
0.025,39.3333
0.025,47.6667
0.0083,44
0.0083,54
0,0
0,0
0.0083,58
0,0
0.0417,50.6
0.0083,380
0.025,27.6667
0,0
0.0167,75.5
0,0
0,0
0.0667,40.625
0.0333,34.25
0.0333,24.75
0,0
0,0
0,0
0.0417,38.6
0,0
0,0
0.0917,42.2727
0.0167,39.5
0.0083,59
0.0167,331.5
0.025,38
0.0417,38
0.0667,46.875
0.0167,69
0.025,63.3333
0.0583,86.1429
0.0167,75.5
0.0333,39.5
0.0583,74.1429
0.0333,38.75
0,0
0.05,37
0.0167,61.5
0.0333,36.5
0,0
0.0167,42
0.025,51.6667
0.025,42.3333
0.0583,63.8571
0.0333,45.5
0.0167,74
0.0167,18
0.0083,59
0.0083,81
0.0167,31.5
0.0167,30
0.0083,62
0.025,29
0.0083,29
0.025,28
0,0
0,0
0.0083,91
0.025,47.6667
0.0333,71.5
0,0
0.0083,51
0.0167,39
0,0
0.025,62
0.0417,62.2
0.025,34
0.0083,82
0,0
0,0
0,0
0.0167,27.5
0.0417,31.4
0,0
0.0583,68.4286
0.0167,29.5
0,0
0.025,53.3333
0,0
0,0
0.0167,61.5
0.0167,74.5
0.0083,36
0,0
0.0083,68
0,0
0.0083,33
0.0167,48
0.0167,67.5
0,0
0.0167,25.5
0,0
0,0
0.0833,47.4
0,0
0.0083,64
0.0083,30
0.025,29.6667
0.0083,65
0,0
0.0333,58.25
0.0333,58.25
0.0083,73
0.0333,70
0.0667,43.875
0,0
0.0417,74.6
0.0083,45
0,0
0.0083,52
0.1,52.1667
0.0167,54.5
0.0083,28
0.0083,56
0.0167,36.5
0,0
0.0083,82
0.025,35.6667
0.0333,46.5
0.0083,21
0.0083,29
0.0083,66
0.025,41.3333
0.0083,18
0,0
0.0083,37
0.0167,73
0.0083,59
0.0833,107.7
0,0
0.0417,35.6
0.0083,39
0.025,58.6667
0,0
0,0
0.0083,35
0,0
0.0333,63
0.0417,41
0.0167,61.5
0.0083,28
-1,0
0.0083,32
0.025,44.6667
0.0083,80
0.0167,64.5
0.025,32.3333
0.025,56.3333
0.0583,43.1429
0.0083,73
0.0083,53
0,0
0.025,22.6667
0.025,65.3333
0,0
0.025,37.6667
0.0083,85
0,0
0.0417,48.6
0,0
0.0083,30
0.0083,27
0.0417,41
0.0083,21
0.0083,65
0.025,26.3333
0.05,72.1667
0.0083,75
0.0333,30.25
0.025,71.6667
0.0167,70
0.025,33
0.025,48
0.0083,53
0.0417,35.6
0.0333,30
0.0333,46
0,0
0.0083,68
0.025,36.3333
0.025,69
0.0083,64
0.05,29
0.0167,73
0,0
0.0083,32
0.025,60.6667
0.0083,54
0.0167,65.5
0,0
0.0167,77
0.0167,51.5
0,0
0.0167,52
0.0167,37
0.025,64.3333
0.0417,57.6
0,0
0.0083,66
0.0167,26
0.025,75.6667
0.025,31.6667
0.025,93
0.075,44.2222
0.0583,60.7143
0,0
0,0
0.0083,58
0,0
0.0167,57
0,0
0,0
0.0417,53
0.0417,29.2
0.0167,68.5
0.0167,24
0.0083,54
0.1417,74.8235
0.0083,40
0.0083,71
0,0
0,0
0.0083,30
0.0083,54
0,0
0.0083,79
0.0417,76.6
0.0167,30
0.025,68.6667
0,0
0.0417,57.4
0.0667,52.25
0.0167,30.5
0.0167,25.5
0.05,66.8333
0.0417,56
0.05,30.5
0.0083,47
0,0
0.075,36.1111
0.025,30
0.025,61.3333
0.1,41.0833
0.025,37.6667
0.05,54.6667
0.0333,64.25
0.025,64.3333
0.0167,53.5
0.025,42
0.0417,64.8
0,0
0,0
0.0333,69.25
0,0
0.025,70.3333
0,0
0.1083,68.9231
0.025,68
0.0417,41
0,0
0.0583,69.4286
0.0083,63
0.0083,35
0,0
0.0167,50
0,0
0.0167,27
0.025,30.6667
0.0083,72
0.0167,57
0.0083,90
0.025,57.6667
0.0333,29.25
0,0
0.0083,33
0.0167,36.5
0.0083,157
0.0667,38
0.0083,59
0,0
0.0083,33
0,0
0.0333,70.25
0.05,59.8333
0.025,70.3333
0,0
0.025,49
0.05,109.5
0.0167,58.5
0.0083,37
0,0
0.05,28.8333
0,0
0.025,26
0.0083,66
0.05,28
0,0
0.025,34.6667
0,0
0.0583,57.7143
0,0
0.0083,38
0.05,36.5
0.0417,43.2
0.0333,24.25
0.025,28
0.025,44
0.0167,60
0.05,83.8333
0,0
0.025,57
0.0333,31.75
0.025,66.6667
0,0
0.05,84.5
0.0167,50.5
0,0
0.025,30.6667
0.05,70.5
0.0417,30.8
0,0
0,0
0.0333,48
0.0333,51
0.05,34.5
0.025,155.3333
0,0
0.0333,70.75
0.0083,43
0.0083,38
0.0333,38.25
0.0083,57
0.0417,39
0,0
0.0167,47
0.0083,30
0.0333,56.5
0.0167,23
0.0083,27
0.0083,51
0,0
0.025,48.3333
0.0333,44
0.0583,68.7143
0.0167,29.5
0.0167,37
0.0083,62
0.025,40
0.0167,21.5
0.0333,29.75
0,0
0.025,57
0.0417,79.2
0,0
0.05,66.1667
0.0167,50
0.0167,34
0,0
0.0083,77
0.0333,50.75
0.0167,31
0,0
0.1,38.9167
0.0333,29.75
0,0
0.0667,54.25
0.0083,40
0.05,55.1667
0.0333,51.5
0.025,24
0,0
0,0
0,0
0,0
0,0
0.0083,28
0,0
0,0
0.05,43.3333
0.0333,59
0,0
0.0417,31.6
0,0
0.0083,50
0.0333,31.25
0,0
0.0083,49
0,0
0.025,47.6667
0.025,28.6667
0.0083,58
0.025,90.6667
0.0167,33
0.1,53.4167
0.075,47.1111
0,0
0.025,41.3333
0.0083,84
0.05,30
0.0583,54.2857
0.025,40
0.0333,35.25
0.025,88.3333
0.05,72.8333
0.0083,62
0.0167,33.5
0,0
0,0
0,0
0,0
0.0333,73.75
0.0583,108.8571
0.0333,77.75
0,0
0.0167,42.5
0.125,81.4
0,0
0.025,64.3333
0,0
0.2417,46.5862
0.0333,68.75
0,0
0.0167,28
0.025,46
0,0
0.0083,64
0.0083,37
0.05,73.1667
0.0083,67
0.0667,88.875
0.0667,34.125
0.0417,56.8
0,0
0,0
0.0417,67.8
0,0
0.05,36.8333
0,0
0.075,70
0.0417,64
0,0
0.05,121.3333
0,0
0.025,30
0.025,41
0,0
0.0083,56
0.0083,23
0.0083,25
0.0167,44
0,0
0.025,58.3333
0.0833,81.7
0,0
0.0083,41
0.0083,62
0.0083,68
0.0083,43
0.025,55.3333
0.0417,41.8
0.025,57.3333
0.0417,46.4
0.025,32
0.0083,53
0,0
0.0333,85.75
0,0
0.025,68.6667
0.0333,37.5
0.0417,74.4
0,0
0,0
0,0
0.0667,35.625
0.0083,84
0.025,63
0.0667,82.75
0,0
0.025,37
0.0083,91
0.0083,64
0.0167,37
0.0167,52
0.0083,60
0.0667,43.875
0,0
0.0167,70.5
0.0083,49
0.0667,48.625
0.025,76.3333
0,0
0,0
0.0083,35
0.0167,68
0,0
0.0167,70.5
0.0333,38.5
0.1083,45.3846
0.0167,69
0.025,24
0,0
0,0
0,0
0,0
0.0167,57
0,0
0,0
0.0333,75.5
0.0167,20.5
0.0417,44.2
0.0083,19
0.0417,23.8
0.0333,73
0,0
0,0
0.0167,51
0.025,58.6667
0.075,66.7778
0.0417,43.4
0.0083,59
0,0
0.0083,45
0,0
0.0167,53.5
0,0
0.0083,33
0.0333,106.25
0.0583,52
0.0417,84.6
0.0083,52
0.025,82
0,0
0.025,23.3333
0.0167,65
0.1,38.8333
0.0083,52
0.05,101.5
0.0167,36
0.025,29
0,0
0.0667,76.375
0,0
0.0083,61
0.0083,47
0.0167,75.5
0.0167,38.5
0.0167,36
0.0083,64
0,0
0.0083,43
0,0
0.025,76.6667
0.0083,191
0,0
0.0583,68.1429
0.025,35.6667
0,0
0.025,34.3333
0,0
0.0917,46.6364
0.0333,123
0.0167,54
0.0917,76.1818
0.0167,26
0.05,50.8333
0.025,27.3333
0.075,68.1111
0,0
0.0083,23
0.0083,36
0,0
0.0167,34.5
0.0417,36.4
0.025,39.6667
0.0083,21
0.0167,303.5
0.0833,42.6
0.0833,69.7
0,0
0,0
0.025,40.6667
0,0
0.05,75.6667
0.05,70.5
0.05,68.6667
0.0083,39
0,0
0.0333,32.75
0.0083,46
0.0333,81.5
0,0
0.0583,47.1429
0.05,28.1667
0.05,82.6667
0.0167,67.5
0.025,52.6667
0.05,48.1667
0,0
0.0083,24
0.0083,27
0.0417,26.6
0,0
0.0167,47
0.0167,56
0.0333,47.5
0.05,72.8333
0.0833,84.3
0.05,49.1667
0.0167,41
0,0
0,0
0.0167,24
0,0
0.0083,82
0.0583,30.1429
0.0167,29
0,0
0.0083,59
0.0583,19.7143
0.025,27
0.0833,95.5
0.0083,141
0.025,31.6667
0,0
0.0417,76.2
0.0667,43.5
0,0
0.0083,26
0.025,20.3333
0.05,24
0.0167,67.5
0.0833,70.2
0.075,34.8889
0,0
0,0
0.0167,36.5
0.0167,60
0,0
0,0
0.0083,40
0.075,42.4444
0.0167,141.5
0.0083,37
0.0167,65
0,0
0.025,42.3333
0.025,66.3333
0.0333,65.25
0.1,38.25
0.0333,31.25
0.05,36.8333
0.0167,56
0.0083,38
0,0
0.0417,60.8
0,0
0,0
0.0167,66
0.0083,60
0,0
0,0
0.0167,55.5
0,0
0.05,75.1667
0.0083,52
0.05,66.6667
0.0167,34.5
0.0167,39
0,0
0.025,54.3333
0.0167,76
0.0083,46
0.0583,62.8571
0.075,121.3333
0.0583,32.2857
0,0
0.0667,45.875
0.05,40.1667
0.0083,54
0.0917,35.1818
0.025,62.3333
0.0333,62.75
0.0417,95
0,0
0.025,37.3333
0.0167,51
0.05,78.1667
0,0
0.0167,49
0,0
0,0
0.0083,58
0,0
0.025,65.3333
0.0167,39
0.0917,62.3636
0,0
0,0
0.05,39
0.0333,44.75
0,0
0.0167,24
0.0167,27
0,0
0.0083,80
0,0
0.05,64.8333
0.0167,56
0.0083,56
0.0333,98
0.0667,47.5
0,0
0,0
0.0167,42
0.0083,99
0,0
0.0083,63
0,0
0.0167,44.5
0,0
0.0167,58.5
0.0167,37
0.025,48.3333
0.025,63.6667
0.0167,81.5
0,0
0.0917,42.7273
0.1167,87.9286
0.0333,61.5
0,0
0.0333,83.75
0.0083,30
0.025,43.6667
0.05,59.8333
0,0
0.025,58
0.0167,61.5
0.05,46.1667
0,0
0.0083,47
0.0083,39
0,0
0.0167,41
0.0083,21
0.0083,57
0,0
0.0167,38.5
0.025,70.6667
0.0083,135
0.0417,32
0,0
0.0083,35
0.0083,27
0,0
0.0333,40.25
0.0167,41.5
0.0083,29
0.0417,42
0.0083,54
0,0
0.0083,32
0.0083,30
0.025,54.3333
0,0
0,0
0.0167,58
0.0417,41
0,0
0.0083,75
0.0083,48
0.0167,66
0.1083,39.3077
0.0333,68.75
0.0083,52
0.1,68.5
0,0
0,0
0.0167,69
0.0083,61
0.0583,33.5714
0.0083,50
0,0
0,0
0.0167,62.5
0.025,51
0.0083,71
0.0333,36
0.025,57.6667
0.0083,71
0,0
0,0
0.0167,39.5
0,0
0.0167,29
0,0
0.0083,35
0,0
0.0333,41.75
0.1333,62.5
0.0167,28.5
0.0083,24
0.0167,32.5
0.0083,28
0.075,46.7778
0,0
0.0083,37
0,0
0.0333,87.75
0.025,64.6667
0.0083,79
0.0167,76
0.0083,52
0,0
0.0083,41
0.025,67.3333
0.0333,57
0,0
0.0417,28.8
0.0167,50.5
-1,0
0.0083,73
0.0083,49
0.0417,66.6
0.0083,54
0,0
0,0
0.075,69.2222
0.0167,63
0,0
0.0333,39
0.05,71.8333
0,0
0.025,25
0,0
0.0333,54.75
0.0083,52
0.025,84.3333
0.0167,28.5
0,0
0,0
0,0
0.0833,45.5
0.0167,258
0.0333,35.25
0.0083,27
0.0083,44
0.0417,73.2
0.05,36.6667
0,0
0.0167,30
0.1083,91.3077
0,0
0,0
0.0083,65
0,0
0.0083,40
0.0167,55
0,0
0,0
0.0417,56.2
0.0083,33
0.1917,36.6522
0.0667,54.125
0.0417,55
0.0583,56.7143
0.0083,67
0.0417,38.6
0,0
0,0
0,0
0,0
0.0167,33.5
0.0167,46.5
0.0417,35.6
0,0
0.025,32
0.0667,60.875
0,0
0.0083,54
0.025,34
0.0167,60.5
0.025,63.3333
0,0
0,0
0.0167,40
0.0083,48
0.0083,71
0.075,95.4444
0.0167,30.5
0,0
0,0
0.0083,35
0,0
0.025,45
0.0083,30
0.025,29.3333
0.025,57.3333
-1,0
0.025,65
0.025,61.6667
0.0333,75.25
0,0
0.0083,54
0.0917,38.4545
0,0
0.025,42
0,0
0.0083,65
0.0333,54.5
0,0
0.025,56.3333
0.0083,54
0.025,90.3333
0.0083,31
0,0
0.0167,40
0.0083,67
0.0333,69
0.0333,36.5
0.0167,48
0,0
0.0333,40.75
0.0083,70
0.0083,61
0.0667,68.625
0.0833,61.1
0.0083,49
0.0167,50
0.0167,63.5
0,0
0.0167,79.5
0.05,47.8333
0.0333,30.5
0,0
0.05,66.8333
0.0167,74
0.0083,27
0,0
0.0333,72.25
0.0083,36
0,0
-1,0
0,0
0,0
0.0083,28
0,0
0.1333,44.625
0.0167,42
0.025,45
0.0167,57
0.0583,61.8571
0.0417,32.2
0.0083,70
0,0
0.0083,55
0,0
0,0
0.0083,61
0.05,33.8333
0.025,34.3333
0.0167,51.5
0.0417,68.4
0.0083,46
0.0083,25
0.0083,80
0.05,53.6667
0.0667,45.375
0.05,46.6667
0.0167,79
0.0333,52.75
0.0167,31.5
0.05,41.5
0.0167,58
0,0
0.0083,62
0,0
0.0167,27.5
0.0167,71
0,0
0.0417,27.8
0.0167,36.5
0.0083,30
0.025,55
0.025,32
0.0083,74
0.0417,60.4
-1,0
0.0083,51
0.025,56.6667
0.0167,31.5
0.0083,34
0.1,35
0,0
0,0
0.0083,52
0.0667,39.375
0,0
0.0333,64.75
0.0167,69
0.025,66
0,0
-1,0
0.1,57.25
0.0083,105
0.025,67
0.025,24.6667
0.0083,57
0,0
0.075,90
0.0083,38
0.0167,20.5
0,0
0,0
0,0
0.05,41.8333
0.0417,33.8
0.025,38.6667
0.0167,52.5
0.0083,72
0.05,43
0.025,32.6667
0.1,32.5833
0,0
0.0333,33.75
0.0333,58.75
0.025,60.3333
0.0083,52
0,0
0,0
0.025,39.3333
0.0333,82
0.025,68.6667
0.0167,44
0.0417,84.8
0.0333,67.75
0.0083,48
0.0083,51
0.0167,35
0.0417,38.4
0.0667,29.625
0.025,31.3333
0,0
0.0417,34.4
0.0583,63.1429
0,0
0.0083,55
0.0083,35
0,0
0.0417,65
0,0
0.0333,62.5
0.0083,64
0,0
